timestamp,symbol,instrument_type,open,high,low,close,volume
2022-08-17 09:30:00,GOOGL,stock,120.12,121.29,119.38,119.55,22847000
2022-08-18 09:30:00,AAPL,stock,173.75,174.90,173.12,174.15,62290100
2022-08-18 09:30:00,MSFT,stock,290.19,291.91,289.08,290.17,17186200
2022-08-18 09:30:00,GOOGL,stock,119.43,120.82,118.72,120.17,17987700
2022-08-19 09:30:00,AAPL,stock,173.03,173.74,171.31,171.52,70346300
2022-08-19 09:30:00,MSFT,stock,288.90,289.25,285.56,286.15,20570000
2022-08-19 09:30:00,GOOGL,stock,119.06,119.15,116.76,117.21,21809500
2022-08-22 09:30:00,AAPL,stock,169.69,169.86,167.14,167.57,69026800
2022-08-22 09:30:00,MSFT,stock,282.08,282.46,277.22,277.75,25061100
2022-08-22 09:30:00,GOOGL,stock,115.20,115.63,113.85,114.24,21456600
2022-08-23 09:30:00,AAPL,stock,167.08,168.71,166.65,167.23,54147100
2022-08-23 09:30:00,MSFT,stock,276.44,278.86,275.40,276.44,17527400
2022-08-23 09:30:00,GOOGL,stock,113.48,115.01,113.43,113.86,15870400
2022-08-24 09:30:00,AAPL,stock,167.32,168.11,166.25,167.53,53841500
2022-08-24 09:30:00,MSFT,stock,275.41,277.23,275.11,275.79,18137000
2022-08-24 09:30:00,GOOGL,stock,113.50,114.78,112.87,113.69,17734600
2022-08-25 09:30:00,AAPL,stock,168.78,170.14,168.35,170.03,51218200
2022-08-25 09:30:00,MSFT,stock,277.33,279.02,274.52,278.85,16583400
2022-08-25 09:30:00,GOOGL,stock,114.24,116.72,114.11,116.65,16956800
2022-08-26 09:30:00,AAPL,stock,170.57,171.05,163.56,163.62,78961000
2022-08-26 09:30:00,MSFT,stock,279.08,280.34,267.98,268.09,27549300
2022-08-26 09:30:00,GOOGL,stock,114.72,115.12,110.19,110.34,37245700
2022-08-29 09:30:00,AAPL,stock,161.15,162.90,159.82,161.38,73314000
2022-08-29 09:30:00,MSFT,stock,265.85,267.40,263.85,265.23,20338500
2022-08-29 09:30:00,GOOGL,stock,109.99,110.95,108.80,109.42,21191200
2022-08-30 09:30:00,AAPL,stock,162.13,162.56,157.72,158.91,77906200
2022-08-30 09:30:00,MSFT,stock,266.67,267.05,260.66,262.97,22767100
2022-08-30 09:30:00,GOOGL,stock,110.17,110.50,107.80,108.94,27513300
2022-08-31 09:30:00,AAPL,stock,160.31,160.58,157.14,157.22,87991100
2022-08-31 09:30:00,MSFT,stock,265.39,267.11,261.33,261.47,24791800
2022-08-31 09:30:00,GOOGL,stock,110.65,110.85,108.13,108.22,28627000
2022-09-01 09:30:00,AAPL,stock,156.64,158.42,154.67,157.96,74229900
2022-09-01 09:30:00,MSFT,stock,258.87,260.89,255.41,260.40,23263400
2022-09-01 09:30:00,GOOGL,stock,108.28,110.45,107.36,109.74,28360900
2022-09-02 09:30:00,AAPL,stock,159.75,160.36,154.97,155.81,76957800
2022-09-02 09:30:00,MSFT,stock,261.70,264.74,254.47,256.06,22855400
2022-09-02 09:30:00,GOOGL,stock,110.59,110.74,107.26,107.85,24160700
2022-09-06 09:30:00,AAPL,stock,156.47,157.09,153.69,154.53,73714800
2022-09-06 09:30:00,MSFT,stock,256.20,257.83,251.94,253.25,21328200
2022-09-06 09:30:00,GOOGL,stock,107.30,108.03,105.78,106.81,25068300
2022-09-07 09:30:00,AAPL,stock,154.82,156.67,153.61,155.96,87449600
2022-09-07 09:30:00,MSFT,stock,254.70,258.83,253.22,258.09,24126700
2022-09-07 09:30:00,GOOGL,stock,107.06,109.98,106.90,109.45,23167000
2022-09-08 09:30:00,AAPL,stock,154.64,156.36,152.68,154.46,84923800
2022-09-08 09:30:00,MSFT,stock,257.51,260.43,254.79,258.52,20319900
2022-09-08 09:30:00,GOOGL,stock,108.04,109.60,107.16,108.38,24238300
2022-09-09 09:30:00,AAPL,stock,155.47,157.82,154.75,157.37,68028800
2022-09-09 09:30:00,MSFT,stock,260.50,265.23,260.29,264.46,22084700
2022-09-09 09:30:00,GOOGL,stock,109.07,110.99,109.02,110.65,23197700
2022-09-12 09:30:00,AAPL,stock,159.59,164.26,159.30,163.43,104956000
2022-09-12 09:30:00,MSFT,stock,265.78,267.45,265.16,266.65,18747700
2022-09-12 09:30:00,GOOGL,stock,110.99,111.62,109.93,110.86,22966800
2022-09-13 09:30:00,AAPL,stock,159.90,160.54,153.37,153.84,122656600
2022-09-13 09:30:00,MSFT,stock,258.84,260.40,251.59,251.99,33353300
2022-09-13 09:30:00,GOOGL,stock,107.80,108.30,104.09,104.32,38172900
2022-09-14 09:30:00,AAPL,stock,154.79,157.10,153.61,155.31,87965400
2022-09-14 09:30:00,MSFT,stock,253.53,254.23,249.86,252.22,23913000
2022-09-14 09:30:00,GOOGL,stock,104.57,105.28,103.66,105.00,26395100
2022-09-15 09:30:00,AAPL,stock,154.65,155.24,151.38,152.37,90481100
2022-09-15 09:30:00,MSFT,stock,249.77,251.40,244.02,245.38,31530900
2022-09-15 09:30:00,GOOGL,stock,104.03,105.27,102.35,102.91,34188300
2022-09-16 09:30:00,AAPL,stock,151.21,151.35,148.37,150.70,162278800
2022-09-16 09:30:00,MSFT,stock,244.26,245.30,242.06,244.74,39791800
2022-09-16 09:30:00,GOOGL,stock,102.07,103.13,100.94,102.80,42797200
2022-09-19 09:30:00,AAPL,stock,149.31,154.56,149.10,154.48,81474200
2022-09-19 09:30:00,MSFT,stock,242.47,245.14,240.85,244.52,26826900
2022-09-19 09:30:00,GOOGL,stock,101.75,103.33,101.55,103.07,23036800
2022-09-20 09:30:00,AAPL,stock,153.40,158.08,153.08,156.90,107689800
2022-09-20 09:30:00,MSFT,stock,242.07,243.51,239.64,242.45,26660300
2022-09-20 09:30:00,GOOGL,stock,102.08,102.37,100.52,101.14,26517100
2022-09-21 09:30:00,AAPL,stock,157.34,158.74,153.60,153.72,101696800
2022-09-21 09:30:00,MSFT,stock,244.27,247.66,238.90,238.95,28625600
2022-09-21 09:30:00,GOOGL,stock,101.67,102.88,99.27,99.28,31487300
2022-09-22 09:30:00,AAPL,stock,152.38,154.47,150.91,152.74,86652500
2022-09-22 09:30:00,MSFT,stock,237.87,243.86,237.57,240.98,31061200
2022-09-22 09:30:00,GOOGL,stock,98.82,101.24,98.79,100.14,34298600
2022-09-23 09:30:00,AAPL,stock,151.19,151.47,148.56,150.43,96029900
2022-09-23 09:30:00,MSFT,stock,239.54,241.13,235.20,237.92,34176000
2022-09-23 09:30:00,GOOGL,stock,99.63,99.66,97.47,98.74,31625400
2022-09-26 09:30:00,AAPL,stock,149.66,153.77,149.64,150.77,93339400
2022-09-26 09:30:00,MSFT,stock,237.05,241.45,236.90,237.45,27694200
2022-09-26 09:30:00,GOOGL,stock,98.10,99.88,97.80,98.17,27072700
2022-09-27 09:30:00,AAPL,stock,152.74,154.72,149.95,151.76,84442700
2022-09-27 09:30:00,MSFT,stock,239.98,241.80,234.50,236.41,27018700
2022-09-27 09:30:00,GOOGL,stock,99.43,100.00,96.87,97.50,30072800
2022-09-28 09:30:00,AAPL,stock,147.64,150.64,144.84,149.84,146691400
2022-09-28 09:30:00,MSFT,stock,236.81,242.33,234.73,241.07,29029700
2022-09-28 09:30:00,GOOGL,stock,97.65,100.70,97.11,100.05,32466300
2022-09-29 09:30:00,AAPL,stock,146.10,146.72,140.68,142.48,128138200
2022-09-29 09:30:00,MSFT,stock,238.89,239.95,234.41,237.50,27484200
2022-09-29 09:30:00,GOOGL,stock,98.64,98.64,95.96,97.42,31047200
2022-09-30 09:30:00,AAPL,stock,141.28,143.10,138.00,138.20,124925300
2022-09-30 09:30:00,MSFT,stock,238.29,240.54,232.73,232.90,35694800
2022-09-30 09:30:00,GOOGL,stock,97.05,98.90,95.56,95.65,32941500
2022-10-03 09:30:00,AAPL,stock,138.21,143.07,137.69,142.45,114311700
2022-10-03 09:30:00,MSFT,stock,235.41,241.61,234.66,240.74,28880400
2022-10-03 09:30:00,GOOGL,stock,96.76,99.29,96.52,98.64,27982000
2022-10-04 09:30:00,AAPL,stock,145.03,146.22,144.26,146.10,87830100
2022-10-04 09:30:00,MSFT,stock,245.09,250.36,244.98,248.88,34888400
2022-10-04 09:30:00,GOOGL,stock,100.44,101.84,100.38,101.64,28850800
2022-10-05 09:30:00,AAPL,stock,144.07,147.38,143.01,146.40,79471000
2022-10-05 09:30:00,MSFT,stock,245.99,250.58,244.10,249.20,20347100
2022-10-05 09:30:00,GOOGL,stock,99.83,101.93,98.80,101.43,22176900
2022-10-06 09:30:00,AAPL,stock,145.81,147.54,145.22,145.43,68402200
2022-10-06 09:30:00,MSFT,stock,247.93,250.34,246.08,246.79,20239900
2022-10-06 09:30:00,GOOGL,stock,100.68,102.93,100.59,101.42,22324000
2022-10-07 09:30:00,AAPL,stock,142.54,143.10,139.45,140.09,85925600
2022-10-07 09:30:00,MSFT,stock,240.90,241.32,233.17,234.24,37769600
2022-10-07 09:30:00,GOOGL,stock,99.85,100.53,98.30,98.68,27502800
2022-10-10 09:30:00,AAPL,stock,140.42,141.89,138.57,140.42,74899000
2022-10-10 09:30:00,MSFT,stock,233.05,234.56,226.73,229.25,29743600
2022-10-10 09:30:00,GOOGL,stock,99.00,99.10,97.01,97.86,18225100
2022-10-11 09:30:00,AAPL,stock,139.90,141.35,138.22,138.98,77033700
2022-10-11 09:30:00,MSFT,stock,227.62,229.06,224.11,225.41,30474000
2022-10-11 09:30:00,GOOGL,stock,97.43,99.25,96.31,97.18,26507100
2022-10-12 09:30:00,AAPL,stock,139.13,140.36,138.16,138.34,70433700
2022-10-12 09:30:00,MSFT,stock,225.40,227.86,223.96,225.75,21903900
2022-10-12 09:30:00,GOOGL,stock,97.30,98.75,96.74,97.56,21876400
2022-10-13 09:30:00,AAPL,stock,134.99,143.59,134.37,142.99,113224000
2022-10-13 09:30:00,MSFT,stock,219.85,236.10,219.13,234.24,42551800
2022-10-13 09:30:00,GOOGL,stock,95.15,99.78,94.38,99.06,34574500
2022-10-14 09:30:00,AAPL,stock,144.31,144.52,138.19,138.38,88598000
2022-10-14 09:30:00,MSFT,stock,235.54,237.24,228.34,228.56,30198600
2022-10-14 09:30:00,GOOGL,stock,99.99,100.69,96.37,96.56,25410700
2022-10-17 09:30:00,AAPL,stock,141.07,142.90,140.27,142.41,85250900
2022-10-17 09:30:00,MSFT,stock,235.82,238.96,235.14,237.53,28142300
2022-10-17 09:30:00,GOOGL,stock,98.86,100.93,98.83,99.97,28419200
2022-10-18 09:30:00,AAPL,stock,145.49,146.70,140.61,143.75,99136600
2022-10-18 09:30:00,MSFT,stock,243.24,243.93,235.37,238.50,26329600
2022-10-18 09:30:00,GOOGL,stock,103.13,103.47,99.97,100.77,24060700
2022-10-19 09:30:00,AAPL,stock,141.69,144.95,141.50,143.86,61758300
2022-10-19 09:30:00,MSFT,stock,237.04,239.61,234.29,236.48,19985700
2022-10-19 09:30:00,GOOGL,stock,100.01,101.02,98.92,99.63,23811100
2022-10-20 09:30:00,AAPL,stock,143.02,145.89,142.65,143.39,64522000
2022-10-20 09:30:00,MSFT,stock,235.77,241.31,234.87,236.15,21811000
2022-10-20 09:30:00,GOOGL,stock,100.00,102.32,99.39,99.97,25323200
2022-10-21 09:30:00,AAPL,stock,142.87,147.85,142.65,147.27,86548600
2022-10-21 09:30:00,MSFT,stock,234.74,243.00,234.50,242.12,26299700
2022-10-21 09:30:00,GOOGL,stock,97.85,101.31,97.72,101.13,32458700
2022-10-24 09:30:00,AAPL,stock,147.19,150.23,146.00,149.45,75981900
2022-10-24 09:30:00,MSFT,stock,243.76,247.84,241.30,247.25,24911200
2022-10-24 09:30:00,GOOGL,stock,101.80,102.75,99.98,102.52,27176400
2022-10-25 09:30:00,AAPL,stock,150.09,152.49,149.36,152.34,74732300
2022-10-25 09:30:00,MSFT,stock,247.26,251.04,245.83,250.66,34775500
2022-10-25 09:30:00,GOOGL,stock,102.90,104.82,102.72,104.48,40611400
2022-10-26 09:30:00,AAPL,stock,150.96,151.99,148.04,149.35,88194300
2022-10-26 09:30:00,MSFT,stock,231.17,238.30,230.06,231.32,82543200
2022-10-26 09:30:00,GOOGL,stock,96.43,98.31,94.69,94.93,88114100
2022-10-27 09:30:00,AAPL,stock,148.07,149.05,144.13,144.80,109180200
2022-10-27 09:30:00,MSFT,stock,231.04,233.69,225.78,226.75,40424600
2022-10-27 09:30:00,GOOGL,stock,94.52,95.43,91.80,92.22,60710900
2022-10-28 09:30:00,AAPL,stock,148.20,157.50,147.82,155.74,164762400
2022-10-28 09:30:00,MSFT,stock,226.24,236.60,226.05,235.87,40647700
2022-10-28 09:30:00,GOOGL,stock,92.27,96.55,92.13,96.29,43697300
2022-10-31 09:30:00,AAPL,stock,153.16,154.24,151.92,153.34,97943200
2022-10-31 09:30:00,MSFT,stock,233.76,234.92,231.15,232.13,28357300
2022-10-31 09:30:00,GOOGL,stock,95.42,96.03,93.98,94.51,31675000
2022-11-01 09:30:00,AAPL,stock,155.08,155.45,149.13,150.65,80379300
2022-11-01 09:30:00,MSFT,stock,234.60,235.74,227.33,228.17,30592300
2022-11-01 09:30:00,GOOGL,stock,95.45,96.03,90.37,90.47,47161400
2022-11-02 09:30:00,AAPL,stock,148.95,152.17,145.00,145.03,93604600
2022-11-02 09:30:00,MSFT,stock,229.46,231.30,220.04,220.10,38407000
2022-11-02 09:30:00,GOOGL,stock,90.94,91.18,86.88,86.97,57038300
2022-11-03 09:30:00,AAPL,stock,142.06,142.80,138.75,138.88,97918500
2022-11-03 09:30:00,MSFT,stock,220.09,220.41,213.98,214.25,36633900
2022-11-03 09:30:00,GOOGL,stock,86.32,86.52,83.34,83.43,61288000
2022-11-04 09:30:00,AAPL,stock,142.09,142.67,134.38,138.38,140814800
2022-11-04 09:30:00,MSFT,stock,217.55,221.59,213.43,221.39,36789100
2022-11-04 09:30:00,GOOGL,stock,85.40,86.64,83.71,86.58,51124900
2022-11-07 09:30:00,AAPL,stock,137.11,139.15,135.67,138.92,83374600
2022-11-07 09:30:00,MSFT,stock,221.99,228.41,221.28,227.87,33498000
2022-11-07 09:30:00,GOOGL,stock,87.28,88.90,86.85,88.49,34078900
2022-11-08 09:30:00,AAPL,stock,140.41,141.43,137.49,139.50,89908500
2022-11-08 09:30:00,MSFT,stock,228.70,231.65,225.84,228.87,28192500
2022-11-08 09:30:00,GOOGL,stock,88.90,90.32,87.59,88.90,30429000
2022-11-09 09:30:00,AAPL,stock,138.50,138.55,134.59,134.87,74917800
2022-11-09 09:30:00,MSFT,stock,227.37,228.63,224.33,224.51,27852900
2022-11-09 09:30:00,GOOGL,stock,88.45,89.44,87.28,87.32,31769100
2022-11-10 09:30:00,AAPL,stock,141.24,146.87,139.50,146.87,118854000
2022-11-10 09:30:00,MSFT,stock,235.43,243.33,235.00,242.98,46268000
2022-11-10 09:30:00,GOOGL,stock,92.25,94.39,91.61,93.94,51620100
2022-11-11 09:30:00,AAPL,stock,145.82,150.01,144.37,149.70,93979700
2022-11-11 09:30:00,MSFT,stock,242.99,247.99,241.93,247.11,34620200
2022-11-11 09:30:00,GOOGL,stock,94.69,96.93,93.92,96.41,33090500
2022-11-14 09:30:00,AAPL,stock,148.97,150.28,147.43,148.28,73374100
2022-11-14 09:30:00,MSFT,stock,241.99,243.91,239.21,241.55,31123300
2022-11-14 09:30:00,GOOGL,stock,95.09,96.79,94.51,95.70,30179500
2022-11-15 09:30:00,AAPL,stock,152.22,153.59,148.56,150.04,89868300
2022-11-15 09:30:00,MSFT,stock,245.66,247.00,240.03,241.97,31390100
2022-11-15 09:30:00,GOOGL,stock,98.26,100.14,96.71,98.44,41640800
2022-11-16 09:30:00,AAPL,stock,149.13,149.87,147.29,148.79,64218300
2022-11-16 09:30:00,MSFT,stock,242.79,243.80,240.42,241.73,24093300
2022-11-16 09:30:00,GOOGL,stock,97.90,99.64,97.64,98.85,29105200
2022-11-17 09:30:00,AAPL,stock,146.43,151.48,146.15,150.72,80389400
2022-11-17 09:30:00,MSFT,stock,237.78,243.25,237.63,241.68,23123500
2022-11-17 09:30:00,GOOGL,stock,96.97,99.28,96.79,98.36,26052600
2022-11-18 09:30:00,AAPL,stock,152.31,152.70,149.97,151.29,74829600
2022-11-18 09:30:00,MSFT,stock,243.51,243.74,239.03,241.22,27613500
2022-11-18 09:30:00,GOOGL,stock,98.77,98.90,96.37,97.43,28342300
2022-11-21 09:30:00,AAPL,stock,150.16,150.37,147.72,148.01,58724100
2022-11-21 09:30:00,MSFT,stock,241.43,244.67,241.19,242.05,26394700
2022-11-21 09:30:00,GOOGL,stock,97.29,98.40,95.36,95.60,21647400
2022-11-22 09:30:00,AAPL,stock,148.13,150.42,146.93,150.18,51804100
2022-11-22 09:30:00,MSFT,stock,243.59,245.31,240.71,245.03,19665700
2022-11-22 09:30:00,GOOGL,stock,95.95,97.22,94.05,97.05,23438500
2022-11-23 09:30:00,AAPL,stock,149.45,151.83,149.34,151.07,58301400
2022-11-23 09:30:00,MSFT,stock,245.11,248.28,244.27,247.58,19508500
2022-11-23 09:30:00,GOOGL,stock,97.09,98.76,97.09,98.46,18868100
2022-11-25 09:30:00,AAPL,stock,148.31,148.88,147.12,148.11,35195900
2022-11-25 09:30:00,MSFT,stock,247.31,248.70,246.73,247.49,9200800
2022-11-25 09:30:00,GOOGL,stock,98.24,98.64,97.40,97.46,9701400
2022-11-28 09:30:00,AAPL,stock,145.14,146.64,143.38,144.22,69246000
2022-11-28 09:30:00,MSFT,stock,246.08,246.65,240.80,241.76,24778200
2022-11-28 09:30:00,GOOGL,stock,97.04,97.58,95.61,96.05,26237500
2022-11-29 09:30:00,AAPL,stock,144.29,144.81,140.35,141.17,83763800
2022-11-29 09:30:00,MSFT,stock,241.40,242.79,238.21,240.33,17956300
2022-11-29 09:30:00,GOOGL,stock,95.73,96.12,94.11,95.19,20061700
2022-11-30 09:30:00,AAPL,stock,141.40,148.72,140.55,148.03,111380900
2022-11-30 09:30:00,MSFT,stock,240.57,255.33,239.86,255.14,47594200
2022-11-30 09:30:00,GOOGL,stock,94.82,101.04,94.42,100.99,43647500
2022-12-01 09:30:00,AAPL,stock,148.21,149.13,146.61,148.31,71250400
2022-12-01 09:30:00,MSFT,stock,253.87,256.12,250.92,254.69,26041500
2022-12-01 09:30:00,GOOGL,stock,101.02,102.25,100.25,100.99,28687100
2022-12-02 09:30:00,AAPL,stock,145.96,148.00,145.65,147.81,65447400
2022-12-02 09:30:00,MSFT,stock,249.82,256.06,249.69,255.02,21528500
2022-12-02 09:30:00,GOOGL,stock,99.05,100.77,98.90,100.44,21480700
2022-12-05 09:30:00,AAPL,stock,147.77,150.92,145.77,146.63,68826400
2022-12-05 09:30:00,MSFT,stock,252.01,253.82,248.06,250.20,23435300
2022-12-05 09:30:00,GOOGL,stock,99.40,101.38,99.00,99.48,24405100
2022-12-06 09:30:00,AAPL,stock,147.07,147.30,141.92,142.91,64727200
2022-12-06 09:30:00,MSFT,stock,250.82,251.86,243.78,245.12,22463700
2022-12-06 09:30:00,GOOGL,stock,99.30,99.78,96.42,96.98,24910700
2022-12-07 09:30:00,AAPL,stock,142.19,143.37,140.00,140.94,69721100
2022-12-07 09:30:00,MSFT,stock,244.83,246.16,242.21,244.37,20481500
2022-12-07 09:30:00,GOOGL,stock,96.41,96.88,94.72,94.94,31045400
2022-12-08 09:30:00,AAPL,stock,142.36,143.52,141.10,142.65,62128300
2022-12-08 09:30:00,MSFT,stock,244.84,248.74,243.06,247.40,22611800
2022-12-08 09:30:00,GOOGL,stock,95.38,95.58,93.45,93.71,32213300
2022-12-09 09:30:00,AAPL,stock,142.34,145.57,140.90,142.16,76097000
2022-12-09 09:30:00,MSFT,stock,244.70,248.31,244.16,245.42,20609700
2022-12-09 09:30:00,GOOGL,stock,93.77,94.26,92.75,92.83,28225400
2022-12-12 09:30:00,AAPL,stock,142.70,144.50,141.06,144.49,70462700
2022-12-12 09:30:00,MSFT,stock,247.45,252.54,247.17,252.51,30665100
2022-12-12 09:30:00,GOOGL,stock,92.71,93.56,91.61,93.31,29420000
2022-12-13 09:30:00,AAPL,stock,149.50,149.97,144.24,145.47,93886200
2022-12-13 09:30:00,MSFT,stock,261.69,263.92,253.07,256.92,42196900
2022-12-13 09:30:00,GOOGL,stock,97.76,99.53,95.03,95.63,40593700
2022-12-14 09:30:00,AAPL,stock,145.35,146.66,141.16,143.21,82291200
2022-12-14 09:30:00,MSFT,stock,257.13,262.59,254.31,257.22,35410900
2022-12-14 09:30:00,GOOGL,stock,95.20,96.87,93.60,95.07,28733600
2022-12-15 09:30:00,AAPL,stock,141.11,141.80,136.03,136.50,98931900
2022-12-15 09:30:00,MSFT,stock,253.72,254.20,247.34,249.01,35560400
2022-12-15 09:30:00,GOOGL,stock,93.13,93.64,90.01,90.86,40107000
2022-12-16 09:30:00,AAPL,stock,136.69,137.65,133.73,134.51,160156900
2022-12-16 09:30:00,MSFT,stock,248.55,249.84,243.51,244.69,86102000
2022-12-16 09:30:00,GOOGL,stock,90.76,91.33,89.52,90.26,58011800
2022-12-19 09:30:00,AAPL,stock,135.11,135.20,131.32,132.37,79592600
2022-12-19 09:30:00,MSFT,stock,244.86,245.21,238.71,240.45,29696400
2022-12-19 09:30:00,GOOGL,stock,90.26,90.56,88.21,88.44,29493000
2022-12-20 09:30:00,AAPL,stock,131.39,133.25,129.89,132.30,77432800
2022-12-20 09:30:00,MSFT,stock,239.40,242.91,238.42,241.80,25150800
2022-12-20 09:30:00,GOOGL,stock,88.11,89.18,87.44,89.02,23453800
2022-12-21 09:30:00,AAPL,stock,132.98,136.81,132.75,135.45,85928000
2022-12-21 09:30:00,MSFT,stock,241.69,245.62,240.11,244.43,23690600
2022-12-21 09:30:00,GOOGL,stock,89.08,90.22,88.32,89.58,24745600
2022-12-22 09:30:00,AAPL,stock,134.35,134.56,130.30,132.23,77852100
2022-12-22 09:30:00,MSFT,stock,241.26,241.99,233.87,238.19,28651700
2022-12-22 09:30:00,GOOGL,stock,88.16,88.54,86.32,87.76,27658300
2022-12-23 09:30:00,AAPL,stock,130.92,132.42,129.64,131.86,63814900
2022-12-23 09:30:00,MSFT,stock,236.11,238.87,233.94,238.73,21207000
2022-12-23 09:30:00,GOOGL,stock,87.11,89.55,87.07,89.23,23003000
2022-12-27 09:30:00,AAPL,stock,131.38,131.41,128.72,130.03,69007800
2022-12-27 09:30:00,MSFT,stock,238.70,238.93,235.83,236.96,16688600
2022-12-27 09:30:00,GOOGL,stock,88.80,88.94,87.01,87.39,20097300
2022-12-28 09:30:00,AAPL,stock,129.67,131.03,125.87,126.04,85438400
2022-12-28 09:30:00,MSFT,stock,236.89,239.72,234.17,234.53,17457100
2022-12-28 09:30:00,GOOGL,stock,86.98,88.04,85.94,86.02,19523200
2022-12-29 09:30:00,AAPL,stock,127.99,130.48,127.73,129.61,75703700
2022-12-29 09:30:00,MSFT,stock,235.65,241.92,235.65,241.01,19770700
2022-12-29 09:30:00,GOOGL,stock,86.62,88.85,86.61,88.45,23333500
2022-12-30 09:30:00,AAPL,stock,128.41,129.95,127.43,129.93,77034200
2022-12-30 09:30:00,MSFT,stock,238.21,239.96,236.66,239.82,21938500
2022-12-30 09:30:00,GOOGL,stock,86.98,88.30,86.57,88.23,23986300
2023-01-03 09:30:00,AAPL,stock,130.28,130.90,124.17,125.07,112117500
2023-01-03 09:30:00,MSFT,stock,243.08,245.75,237.40,239.58,25740000
2023-01-03 09:30:00,GOOGL,stock,89.59,91.05,88.52,89.12,28131200
2023-01-04 09:30:00,AAPL,stock,126.89,128.66,125.08,126.36,89113600
2023-01-04 09:30:00,MSFT,stock,232.28,232.87,225.96,229.10,50623400
2023-01-04 09:30:00,GOOGL,stock,90.35,90.65,87.27,88.08,34854800
2023-01-05 09:30:00,AAPL,stock,127.13,127.77,124.76,125.02,80962700
2023-01-05 09:30:00,MSFT,stock,227.20,227.55,221.76,222.31,39585600
2023-01-05 09:30:00,GOOGL,stock,87.47,87.57,85.90,86.20,27194400
2023-01-06 09:30:00,AAPL,stock,126.01,130.29,124.89,129.62,87754700
2023-01-06 09:30:00,MSFT,stock,223.00,225.76,219.35,224.93,43613600
2023-01-06 09:30:00,GOOGL,stock,86.79,87.69,84.86,87.34,41381500
2023-01-09 09:30:00,AAPL,stock,130.47,133.41,129.89,130.15,70790800
2023-01-09 09:30:00,MSFT,stock,226.45,231.24,226.41,227.12,27369800
2023-01-09 09:30:00,GOOGL,stock,88.36,90.05,87.86,88.02,29003900
2023-01-10 09:30:00,AAPL,stock,130.26,131.26,128.12,130.73,63896200
2023-01-10 09:30:00,MSFT,stock,227.76,231.31,227.33,228.85,27033900
2023-01-10 09:30:00,GOOGL,stock,85.98,88.67,85.83,88.42,30467800
2023-01-11 09:30:00,AAPL,stock,131.25,133.51,130.46,133.49,69458900
2023-01-11 09:30:00,MSFT,stock,231.29,235.95,231.11,235.77,28669300
2023-01-11 09:30:00,GOOGL,stock,89.18,91.60,89.01,91.52,26862000
2023-01-12 09:30:00,AAPL,stock,133.88,134.26,131.44,133.41,71379600
2023-01-12 09:30:00,MSFT,stock,235.26,239.90,233.56,238.51,27269500
2023-01-12 09:30:00,GOOGL,stock,91.48,91.87,89.75,91.13,30258100
2023-01-13 09:30:00,AAPL,stock,132.03,134.92,131.66,134.76,57809700
2023-01-13 09:30:00,MSFT,stock,237.00,239.37,234.92,239.23,21333300
2023-01-13 09:30:00,GOOGL,stock,90.85,92.19,90.13,92.12,26329200
2023-01-17 09:30:00,AAPL,stock,134.83,137.29,134.13,135.94,63646600
2023-01-17 09:30:00,MSFT,stock,237.97,240.91,237.09,240.35,29831300
2023-01-17 09:30:00,GOOGL,stock,92.06,92.25,90.05,91.29,32602400
2023-01-18 09:30:00,AAPL,stock,136.82,138.61,135.03,135.21,69672800
2023-01-18 09:30:00,MSFT,stock,241.57,242.38,235.52,235.81,30028700
2023-01-18 09:30:00,GOOGL,stock,92.14,92.80,90.64,91.12,29116700
2023-01-19 09:30:00,AAPL,stock,134.08,136.25,133.77,135.27,58280400
2023-01-19 09:30:00,MSFT,stock,233.78,235.52,230.68,231.93,28623000
2023-01-19 09:30:00,GOOGL,stock,90.72,93.61,90.63,93.05,37000400
2023-01-20 09:30:00,AAPL,stock,135.28,138.02,134.22,137.87,80223600
2023-01-20 09:30:00,MSFT,stock,234.86,240.74,234.51,240.22,35389800
2023-01-20 09:30:00,GOOGL,stock,95.10,98.30,95.02,98.02,63191100
2023-01-23 09:30:00,AAPL,stock,138.12,143.32,137.90,141.11,81760300
2023-01-23 09:30:00,MSFT,stock,241.10,245.17,239.65,242.58,31934000
2023-01-23 09:30:00,GOOGL,stock,97.95,100.04,97.50,99.79,40005100
2023-01-24 09:30:00,AAPL,stock,140.31,143.16,140.30,142.53,66435100
2023-01-24 09:30:00,MSFT,stock,242.50,243.95,240.44,242.04,40234400
2023-01-24 09:30:00,GOOGL,stock,98.10,99.61,97.20,97.70,33078500
2023-01-25 09:30:00,AAPL,stock,140.89,142.43,138.81,141.86,65799300
2023-01-25 09:30:00,MSFT,stock,234.48,243.30,230.90,240.61,66526600
2023-01-25 09:30:00,GOOGL,stock,95.57,96.16,93.76,95.22,42330000
2023-01-26 09:30:00,AAPL,stock,143.17,144.25,141.90,143.96,54105100
2023-01-26 09:30:00,MSFT,stock,243.65,248.31,242.00,248.00,33454500
2023-01-26 09:30:00,GOOGL,stock,96.50,97.57,95.38,97.52,30114000
2023-01-27 09:30:00,AAPL,stock,143.16,147.23,143.08,145.93,70555800
2023-01-27 09:30:00,MSFT,stock,248.99,249.83,246.83,248.16,26498900
2023-01-27 09:30:00,GOOGL,stock,97.31,100.32,97.31,99.37,33879800
2023-01-30 09:30:00,AAPL,stock,144.96,145.55,142.85,143.00,64015300
